card_id,total_txn,fraud_txn,fraud_rate,avg_amount,card4,card6
14026-399.0-150.0,2,0,0.0,87.5,american express,credit
14027-399.0-150.0,2,0,0.0,130.0,american express,credit
14028-517.0-150.0,9,0,0.0,126.22,mastercard,debit
14029-520.0-150.0,1,0,0.0,100.0,american express,credit
14030-480.0-150.0,16,0,0.0,81.59,mastercard,debit
14030-512.0-150.0,16,0,0.0,78.05,mastercard,debit
14031-399.0-150.0,12,1,0.083333,229.17,american express,credit
14032-305.0-106.0,1,0,0.0,49.38,mastercard,credit
14033-302.0-150.0,1,0,0.0,260.0,visa,debit
14035-555.0-150.0,8,0,0.0,127.59,visa,debit
14036-225.0-150.0,26,0,0.0,103.42,mastercard,debit
14037-111.0-150.0,242,8,0.033058,303.24,visa,credit
14037-NA-NA,1,0,0.0,356.0,,
14038-555.0-150.0,7,0,0.0,336.71,visa,debit
14039-199.0-150.0,6,0,0.0,142.17,mastercard,credit
14039-445.0-150.0,12,0,0.0,264.76,mastercard,credit
1404-555.0-150.0,41,0,0.0,77.67,visa,debit
14040-555.0-194.0,4,0,0.0,88.88,visa,debit
14041-111.0-150.0,3,0,0.0,229.67,visa,debit
14042-225.0-150.0,18,0,0.0,58.03,mastercard,debit
14043-NA-150.0,22,0,0.0,196.85,visa,debit
14045-302.0-150.0,6,0,0.0,88.47,visa,debit
14046-555.0-150.0,10,0,0.0,148.77,visa,credit
14049-555.0-150.0,2,0,0.0,1822.47,visa,credit
14050-512.0-150.0,1,0,0.0,10.0,mastercard,debit
14051-512.0-150.0,4,0,0.0,49.49,mastercard,debit
14052-503.0-150.0,26,0,0.0,107.32,visa,debit
14053-545.0-185.0,31,8,0.258065,46.52,visa,credit
14053-NA-NA,1,0,0.0,45.13,,
14056-555.0-137.0,1,0,0.0,139.25,visa,credit
14057-310.0-150.0,14,0,0.0,126.29,mastercard,debit
14058-399.0-150.0,22,0,0.0,173.86,american express,credit
14059-492.0-150.0,8,0,0.0,280.75,visa,debit
1406-555.0-150.0,44,0,0.0,112.73,visa,debit
14062-268.0-150.0,1,0,0.0,319.95,visa,credit
14063-225.0-150.0,3,0,0.0,74.0,visa,debit
14065-298.0-150.0,258,10,0.03876,262.49,visa,debit
14066-320.0-150.0,81,0,0.0,93.72,mastercard,debit
14068-179.0-106.0,2,0,0.0,31.42,visa,credit
14069-555.0-137.0,7,0,0.0,59.1,visa,credit
1407-128.0-150.0,91,3,0.032967,169.07,visa,debit
14070-517.0-150.0,9,0,0.0,118.39,mastercard,debit
14072-555.0-150.0,10,0,0.0,82.36,visa,debit
14074-NA-120.0,5,0,0.0,38.0,visa,debit
14075-532.0-150.0,4,0,0.0,83.49,mastercard,debit
14076-545.0-185.0,74,20,0.27027,48.18,visa,credit
14077-555.0-150.0,38,1,0.026316,122.23,visa,debit
14078-555.0-150.0,1,0,0.0,100.0,mastercard,credit
14079-360.0-150.0,705,7,0.009929,100.54,mastercard,debit
14079-NA-NA,2,0,0.0,47.22,,
1408-555.0-150.0,1,0,0.0,107.95,visa,credit
14080-133.0-150.0,243,0,0.0,95.67,visa,debit
14081-585.0-150.0,2,0,0.0,127.25,visa,credit
14082-225.0-150.0,16,0,0.0,154.12,mastercard,debit
14083-225.0-150.0,10,0,0.0,94.95,visa,credit
14083-NA-NA,1,0,0.0,59.0,,
14084-257.0-150.0,136,1,0.007353,108.18,visa,debit
14084-NA-NA,1,0,0.0,280.0,,
14085-555.0-117.0,3,0,0.0,141.67,american express,debit
14086-555.0-150.0,1,0,0.0,171.0,visa,debit
14087-179.0-106.0,1,0,0.0,48.62,visa,debit
14088-321.0-150.0,4,0,0.0,88.0,visa,debit
14089-480.0-150.0,6,0,0.0,367.62,mastercard,debit
14089-512.0-150.0,19,0,0.0,43.53,mastercard,debit
1409-478.0-150.0,73,2,0.027397,192.91,visa,credit
1409-NA-NA,1,0,0.0,209.95,,
14090-555.0-150.0,4,0,0.0,181.7,visa,debit
14091-555.0-150.0,1,0,0.0,206.0,visa,debit
14092-111.0-150.0,126,0,0.0,157.97,visa,debit
14093-555.0-150.0,2,0,0.0,143.98,visa,credit
14094-399.0-150.0,1,0,0.0,200.0,american express,credit
14096-321.0-150.0,1,0,0.0,59.0,visa,debit
14097-520.0-150.0,5,0,0.0,80.0,american express,credit
14098-481.0-150.0,100,3,0.03,378.24,mastercard,debit
14099-383.0-150.0,36,0,0.0,140.24,visa,debit
1410-390.0-150.0,12,0,0.0,122.22,mastercard,debit
14100-225.0-150.0,14,0,0.0,128.17,mastercard,debit
14101-369.0-150.0,2,0,0.0,54.0,mastercard,debit
14102-555.0-150.0,29,0,0.0,126.69,mastercard,debit
14103-555.0-150.0,3,0,0.0,198.0,visa,debit
14104-111.0-150.0,2,0,0.0,112.5,visa,debit
14105-555.0-150.0,1,0,0.0,507.95,visa,debit
14106-555.0-150.0,4,0,0.0,321.49,visa,debit
14107-399.0-150.0,2,1,0.5,225.0,american express,credit
14109-555.0-119.0,3,1,0.333333,87.4,visa,debit
1411-555.0-150.0,10,0,0.0,108.55,visa,credit
14111-543.0-150.0,5,0,0.0,20.67,mastercard,debit
14112-555.0-150.0,2,0,0.0,110.5,visa,credit
14114-555.0-150.0,1,0,0.0,117.0,visa,debit
14115-520.0-150.0,2,0,0.0,150.0,american express,credit
14117-399.0-150.0,6,0,0.0,316.67,american express,credit
14118-555.0-150.0,10,0,0.0,222.79,visa,debit
14119-242.0-150.0,5,0,0.0,115.76,visa,credit
1412-555.0-150.0,33,0,0.0,176.23,visa,debit
14120-277.0-144.0,14,0,0.0,98.55,mastercard,credit
14123-555.0-100.0,1,0,0.0,11.08,visa,credit
14128-170.0-150.0,367,6,0.016349,165.07,mastercard,credit
14129-555.0-150.0,7,0,0.0,74.11,visa,debit
1413-399.0-150.0,2,0,0.0,50.0,american express,credit
14131-467.0-150.0,24,0,0.0,119.01,visa,debit
14131-NA-NA,1,0,0.0,102.95,,
14132-381.0-150.0,1,0,0.0,53.97,visa,credit
14133-555.0-150.0,2,0,0.0,50.0,visa,credit
14134-555.0-150.0,1,0,0.0,59.0,visa,debit
14135-219.0-150.0,91,0,0.0,90.04,visa,debit
14136-125.0-150.0,2,0,0.0,450.0,american express,credit
14137-NA-150.0,2,0,0.0,137.5,visa,debit
14138-555.0-150.0,5,0,0.0,41.2,visa,credit
14139-543.0-150.0,1,0,0.0,100.0,mastercard,debit
14143-399.0-150.0,10,1,0.1,144.29,american express,credit
14146-127.0-150.0,1,0,0.0,39.0,mastercard,debit
14147-449.0-150.0,28,0,0.0,47.53,visa,debit
14147-NA-NA,1,0,0.0,39.0,,
14148-321.0-150.0,1,0,0.0,59.0,visa,debit
14149-543.0-150.0,2,0,0.0,262.36,mastercard,debit
1415-555.0-210.0,1,0,0.0,13.84,visa,credit
14151-555.0-150.0,2,0,0.0,167.25,visa,debit
14152-206.0-150.0,27,0,0.0,95.13,mastercard,debit
14153-131.0-150.0,115,2,0.017391,182.1,visa,debit
14154-555.0-229.0,9,0,0.0,81.0,visa,credit
14155-517.0-150.0,4,0,0.0,67.24,mastercard,debit
14156-555.0-150.0,2,0,0.0,57.95,mastercard,credit
14157-555.0-185.0,4,4,1.0,38.55,visa,credit
1416-555.0-150.0,18,0,0.0,101.78,visa,debit
14160-479.0-150.0,4,0,0.0,57.46,visa,debit
14161-390.0-150.0,1,0,0.0,57.95,mastercard,debit
14163-321.0-150.0,6,0,0.0,156.13,visa,debit
14163-NA-150.0,2,0,0.0,180.48,visa,debit
14165-111.0-150.0,358,1,0.002793,121.18,mastercard,debit
14165-NA-NA,2,0,0.0,319.45,,
14169-555.0-150.0,9,0,0.0,72.2,visa,debit
1417-555.0-144.0,5,0,0.0,55.54,mastercard,credit
14170-350.0-150.0,123,0,0.0,125.52,visa,debit
14171-555.0-150.0,7,0,0.0,156.0,visa,debit
14172-519.0-150.0,8,0,0.0,46.96,mastercard,debit
14172-NA-NA,1,0,0.0,35.95,,
14173-512.0-150.0,1,1,1.0,200.0,mastercard,debit
14174-399.0-150.0,2,1,0.5,125.0,american express,credit
14175-555.0-146.0,2,0,0.0,37.25,mastercard,debit
14176-555.0-150.0,9,0,0.0,58.52,visa,debit
14177-555.0-150.0,2,0,0.0,30.95,visa,debit
14178-225.0-150.0,3,0,0.0,50.32,mastercard,debit
14179-225.0-150.0,29,0,0.0,54.32,mastercard,debit
1418-555.0-195.0,3,0,0.0,42.68,visa,debit
14181-555.0-150.0,58,0,0.0,71.53,mastercard,debit
14182-562.0-150.0,457,15,0.032823,291.48,mastercard,credit
14183-555.0-150.0,1,0,0.0,330.99,visa,credit
14184-555.0-150.0,66,0,0.0,112.0,visa,debit
14186-394.0-150.0,65,0,0.0,88.43,visa,debit
14186-NA-NA,1,0,0.0,107.95,,
14188-480.0-150.0,1,0,0.0,35.95,mastercard,debit
14189-321.0-150.0,21,0,0.0,84.81,visa,debit
1419-532.0-150.0,27,0,0.0,70.58,mastercard,debit
14191-108.0-150.0,16,0,0.0,91.78,mastercard,debit
14192-543.0-150.0,2,0,0.0,101.47,mastercard,debit
14193-424.0-150.0,35,0,0.0,100.36,visa,debit
14195-310.0-150.0,1,0,0.0,100.0,mastercard,debit
14196-399.0-150.0,6,0,0.0,104.17,american express,credit
14197-555.0-213.0,1,0,0.0,46.41,mastercard,debit
14198-399.0-150.0,2,0,0.0,175.0,american express,credit
14199-225.0-150.0,10,0,0.0,72.25,visa,debit
1420-555.0-150.0,3,0,0.0,55.33,visa,debit
14200-162.0-150.0,4,0,0.0,191.87,visa,credit
14201-555.0-150.0,3,0,0.0,92.97,visa,debit
14202-418.0-150.0,2,0,0.0,32.75,visa,debit
14203-287.0-150.0,28,0,0.0,306.72,mastercard,credit
14204-170.0-150.0,1,0,0.0,125.0,visa,credit
14205-321.0-150.0,8,0,0.0,400.75,visa,debit
14206-225.0-150.0,28,0,0.0,98.53,mastercard,debit
14207-NA-150.0,1,0,0.0,50.0,visa,credit
14208-555.0-150.0,22,0,0.0,146.78,visa,debit
14209-222.0-150.0,14,0,0.0,216.93,visa,credit
14210-555.0-150.0,1,1,1.0,300.0,visa,credit
14211-123.0-144.0,3,0,0.0,137.17,visa,credit
14212-555.0-150.0,9,0,0.0,153.11,visa,debit
14213-555.0-150.0,7,0,0.0,47.46,mastercard,debit
14214-369.0-150.0,5,0,0.0,35.1,mastercard,debit
14215-498.0-150.0,19,0,0.0,217.76,mastercard,credit
14216-555.0-150.0,40,0,0.0,117.45,visa,debit
14217-543.0-150.0,2,0,0.0,164.95,mastercard,debit
14218-143.0-150.0,7,0,0.0,64.76,visa,debit
14219-555.0-150.0,7,0,0.0,40.64,visa,debit
1422-555.0-150.0,2,0,0.0,48.47,visa,debit
14221-222.0-150.0,4,0,0.0,165.75,visa,credit
14223-382.0-150.0,27,0,0.0,90.73,visa,debit
14224-111.0-150.0,5,0,0.0,125.0,mastercard,credit
14225-555.0-150.0,4,0,0.0,101.99,visa,debit
14227-399.0-150.0,2,0,0.0,200.0,american express,credit
14228-512.0-150.0,4,0,0.0,85.22,mastercard,debit
14229-361.0-150.0,164,2,0.012195,140.4,visa,debit
1423-555.0-150.0,1,0,0.0,100.0,visa,debit
14230-389.0-150.0,21,0,0.0,70.89,visa,debit
14231-543.0-150.0,1,0,0.0,108.5,mastercard,debit
14232-555.0-150.0,7,2,0.285714,257.77,visa,credit
14234-143.0-150.0,13,0,0.0,103.2,visa,debit
14235-349.0-117.0,4,1,0.25,51.16,visa,debit
14236-399.0-150.0,1,0,0.0,175.0,american express,credit
14238-512.0-150.0,2,0,0.0,54.5,mastercard,debit
14239-555.0-150.0,16,0,0.0,49.71,visa,debit
1424-172.0-150.0,9,0,0.0,115.99,visa,credit
14242-383.0-150.0,8,0,0.0,98.96,visa,debit
14244-302.0-150.0,5,0,0.0,95.6,visa,debit
14245-111.0-150.0,1,0,0.0,210.95,visa,credit
14248-555.0-150.0,1,0,0.0,107.95,visa,credit
14249-399.0-150.0,8,0,0.0,220.0,american express,credit
14251-554.0-150.0,1,0,0.0,200.0,visa,credit
14253-555.0-150.0,36,0,0.0,58.61,visa,debit
14255-516.0-150.0,25,0,0.0,55.31,mastercard,debit
14258-555.0-150.0,2,0,0.0,70.97,visa,debit
14259-111.0-150.0,507,33,0.065089,119.35,visa,debit
14259-NA-NA,3,0,0.0,106.31,,
1426-555.0-150.0,37,0,0.0,72.03,visa,debit
14260-500.0-185.0,107,9,0.084112,30.83,mastercard,credit
14261-321.0-150.0,4,0,0.0,542.46,visa,credit
14262-555.0-141.0,2,0,0.0,21.33,mastercard,credit
14263-399.0-150.0,1,1,1.0,150.0,american express,credit
14265-543.0-150.0,38,0,0.0,124.77,mastercard,debit
14266-555.0-150.0,2,0,0.0,34.0,visa,debit
14267-310.0-150.0,1,0,0.0,159.95,mastercard,debit
14269-125.0-150.0,17,0,0.0,142.06,american express,credit
1427-302.0-150.0,13,0,0.0,162.85,visa,debit
14270-555.0-150.0,3,0,0.0,71.17,mastercard,debit
14270-NA-NA,1,0,0.0,97.0,,
14271-555.0-150.0,16,0,0.0,111.78,visa,debit
14272-543.0-150.0,5,0,0.0,144.9,mastercard,debit
14273-517.0-150.0,3,0,0.0,55.65,mastercard,debit
14274-399.0-150.0,1,0,0.0,15.0,american express,credit
14275-111.0-150.0,12,0,0.0,251.28,visa,debit
14276-177.0-185.0,890,252,0.283146,39.7,mastercard,credit
14276-NA-NA,4,0,0.0,55.56,,
14277-555.0-150.0,8,0,0.0,38.58,mastercard,debit
14278-584.0-150.0,11,0,0.0,299.71,mastercard,credit
1428-360.0-150.0,28,0,0.0,95.15,visa,debit
1428-NA-NA,1,0,0.0,92.0,,
14280-555.0-150.0,46,0,0.0,91.1,visa,debit
14281-435.0-150.0,10,0,0.0,115.0,visa,credit
14283-310.0-150.0,11,0,0.0,55.23,mastercard,debit
14284-555.0-150.0,13,0,0.0,97.02,visa,debit
14285-555.0-150.0,3,0,0.0,98.29,visa,debit
14286-399.0-150.0,2,0,0.0,375.0,american express,credit
14287-399.0-150.0,3,0,0.0,125.0,american express,credit
14289-543.0-150.0,35,0,0.0,150.74,mastercard,debit
1429-399.0-150.0,9,0,0.0,172.22,american express,credit
14290-512.0-150.0,1762,38,0.021566,115.04,visa,debit
14290-NA-NA,5,0,0.0,143.58,,
14291-554.0-150.0,1,0,0.0,50.0,visa,credit
14292-480.0-150.0,12,0,0.0,74.54,mastercard,debit
14292-512.0-150.0,30,1,0.033333,87.79,mastercard,debit
14294-399.0-150.0,4,0,0.0,77.5,american express,credit
14296-342.0-150.0,68,0,0.0,240.25,visa,debit
14296-NA-NA,1,0,0.0,141.0,,
14297-555.0-171.0,1,0,0.0,52.47,visa,debit
14298-321.0-150.0,29,0,0.0,71.81,visa,debit
14299-481.0-150.0,2,0,0.0,220.0,mastercard,credit
1430-512.0-150.0,2,0,0.0,408.5,mastercard,debit
14300-555.0-150.0,8,0,0.0,80.56,visa,debit
14301-392.0-150.0,23,0,0.0,77.67,visa,debit
14302-555.0-150.0,5,0,0.0,184.8,visa,credit
14303-555.0-198.0,2,0,0.0,14.76,mastercard,credit
14305-372.0-150.0,15,0,0.0,138.64,mastercard,debit
14306-NA-150.0,8,0,0.0,219.96,visa,debit
14307-447.0-150.0,4,0,0.0,213.25,visa,debit
14308-555.0-146.0,49,0,0.0,60.91,visa,credit
14309-555.0-147.0,1,0,0.0,46.72,mastercard,credit
1431-492.0-150.0,125,1,0.008,183.72,visa,debit
14310-158.0-150.0,42,0,0.0,97.7,visa,debit
14311-555.0-150.0,5,0,0.0,47.39,visa,debit
14313-555.0-150.0,5,0,0.0,116.16,visa,debit
14314-583.0-150.0,1,0,0.0,100.0,visa,credit
14315-399.0-150.0,2,0,0.0,65.0,american express,credit
14316-404.0-150.0,2,0,0.0,75.0,visa,credit
14317-111.0-150.0,21,0,0.0,208.73,visa,debit
14318-321.0-150.0,182,7,0.038462,187.42,visa,credit
14319-555.0-150.0,2,0,0.0,158.5,visa,debit
1432-555.0-150.0,1,0,0.0,29.0,visa,credit
14320-555.0-150.0,17,0,0.0,59.36,visa,debit
14321-555.0-106.0,3,0,0.0,77.91,visa,debit
14322-555.0-150.0,1,0,0.0,107.95,visa,debit
14324-555.0-150.0,23,0,0.0,135.48,visa,debit
14326-520.0-150.0,2,0,0.0,250.0,american express,credit
1433-366.0-162.0,11,0,0.0,21.86,mastercard,debit
14330-275.0-150.0,1,0,0.0,107.95,mastercard,debit
14332-514.0-150.0,56,0,0.0,126.05,mastercard,debit
14333-214.0-150.0,2,0,0.0,272.48,visa,debit
14334-555.0-119.0,6,1,0.166667,59.21,visa,credit
14335-555.0-150.0,42,0,0.0,126.45,visa,debit
14337-228.0-106.0,44,1,0.022727,52.54,visa,debit
14339-NA-150.0,3,0,0.0,206.63,visa,credit
1434-225.0-150.0,3,0,0.0,410.98,mastercard,credit
14340-555.0-150.0,3,0,0.0,38.28,visa,debit
14341-406.0-117.0,2,0,0.0,96.91,mastercard,debit
14342-555.0-190.0,2,0,0.0,50.37,visa,credit
14343-555.0-144.0,1,0,0.0,250.0,american express,credit
14344-399.0-150.0,5,0,0.0,250.0,american express,credit
14345-260.0-150.0,3,0,0.0,91.67,visa,debit
14346-543.0-150.0,10,0,0.0,151.79,mastercard,debit
14347-555.0-150.0,4,0,0.0,100.0,visa,debit
14348-399.0-150.0,20,0,0.0,238.75,american express,credit
14349-170.0-150.0,216,5,0.023148,218.07,mastercard,credit
1435-399.0-150.0,6,0,0.0,208.33,american express,credit
14350-555.0-150.0,1,0,0.0,226.0,mastercard,credit
14351-555.0-150.0,12,1,0.083333,132.75,visa,debit
14352-555.0-150.0,1,0,0.0,39.95,visa,debit
14353-555.0-150.0,2,0,0.0,92.97,visa,debit
14354-555.0-197.0,2,0,0.0,82.2,visa,credit
14355-127.0-150.0,11,0,0.0,104.95,mastercard,debit
14356-286.0-150.0,7,0,0.0,179.29,visa,credit
14357-555.0-150.0,24,0,0.0,98.75,visa,debit
14358-543.0-150.0,1,0,0.0,40.0,mastercard,debit
14359-399.0-150.0,2,0,0.0,150.0,american express,credit
1436-580.0-106.0,2,0,0.0,89.12,visa,credit
14360-555.0-150.0,3,0,0.0,159.63,visa,debit
14361-555.0-150.0,7,0,0.0,163.14,visa,debit
14362-302.0-150.0,13,0,0.0,140.69,visa,debit
14364-555.0-185.0,4,3,0.75,44.03,visa,credit
14365-215.0-150.0,6,1,0.166667,185.83,mastercard,credit
14367-555.0-150.0,26,0,0.0,90.14,visa,debit
14369-321.0-150.0,6,0,0.0,49.47,visa,debit
1437-555.0-150.0,3,0,0.0,134.0,visa,credit
14370-496.0-150.0,13,0,0.0,337.04,mastercard,credit
14371-310.0-150.0,1,0,0.0,335.0,mastercard,debit
14372-310.0-150.0,24,0,0.0,91.07,mastercard,debit
14373-399.0-150.0,2,0,0.0,100.0,american express,credit
14375-336.0-150.0,1,0,0.0,226.0,visa,credit
14376-277.0-144.0,12,0,0.0,1200.0,mastercard,credit
14377-399.0-150.0,2,0,0.0,100.0,american express,credit
14378-555.0-150.0,1,0,0.0,1057.95,visa,debit
1438-512.0-150.0,1,0,0.0,150.0,mastercard,debit
14381-555.0-180.0,3,0,0.0,23.54,visa,debit
14382-595.0-150.0,33,0,0.0,207.19,mastercard,debit
14384-214.0-150.0,12,0,0.0,136.41,visa,debit
14386-146.0-150.0,40,0,0.0,125.55,mastercard,credit
14386-NA-NA,1,0,0.0,57.95,,
14389-555.0-150.0,7,0,0.0,218.28,visa,debit
1439-555.0-150.0,1,0,0.0,49.0,visa,credit
14390-143.0-150.0,2,0,0.0,114.45,visa,debit
14391-512.0-150.0,1,1,1.0,300.0,mastercard,debit
14392-526.0-150.0,62,0,0.0,106.59,visa,debit
14393-555.0-150.0,6,0,0.0,167.29,visa,debit
14393-NA-NA,2,0,0.0,209.98,,
14394-512.0-150.0,7,0,0.0,242.86,mastercard,credit
14395-555.0-162.0,2,0,0.0,8.16,visa,credit
14397-555.0-150.0,16,0,0.0,75.0,visa,debit
14399-555.0-180.0,1,0,0.0,34.5,mastercard,debit
1440-369.0-150.0,3,0,0.0,86.17,mastercard,debit
14401-555.0-166.0,4,0,0.0,42.92,mastercard,credit
14402-555.0-150.0,6,0,0.0,59.91,visa,debit
14403-268.0-150.0,2,0,0.0,108.95,visa,debit
14404-490.0-150.0,2,0,0.0,40.0,visa,debit
14405-555.0-150.0,53,0,0.0,103.79,visa,debit
14407-562.0-150.0,25,0,0.0,214.1,mastercard,credit
14408-555.0-150.0,9,0,0.0,65.76,visa,debit
14409-194.0-150.0,14,0,0.0,133.8,mastercard,debit
1441-555.0-150.0,20,0,0.0,95.25,visa,debit
14410-276.0-150.0,149,0,0.0,147.75,visa,debit
14410-NA-NA,1,0,0.0,29.0,,
14413-555.0-144.0,1,0,0.0,100.0,american express,debit
14415-481.0-150.0,209,19,0.090909,196.34,mastercard,credit
14416-555.0-197.0,1,0,0.0,107.22,visa,credit
14417-396.0-150.0,7,1,0.142857,164.29,mastercard,credit
14418-399.0-150.0,2,0,0.0,75.0,american express,credit
14419-321.0-150.0,6,0,0.0,50.65,visa,debit
14420-555.0-150.0,5,0,0.0,120.98,visa,credit
14421-390.0-150.0,9,0,0.0,325.76,mastercard,debit
14422-166.0-150.0,3,0,0.0,108.62,visa,debit
14425-534.0-150.0,1,0,0.0,34.0,visa,credit
14426-111.0-150.0,843,31,0.036773,103.91,mastercard,debit
14426-NA-NA,1,0,0.0,103.97,,
14428-321.0-150.0,26,0,0.0,205.62,visa,debit
14429-268.0-150.0,1,0,0.0,363.84,visa,debit
1443-399.0-150.0,9,0,0.0,154.44,american express,credit
14430-514.0-150.0,8,0,0.0,191.94,mastercard,debit
14430-555.0-150.0,3,0,0.0,31.67,mastercard,debit
14431-555.0-150.0,42,0,0.0,118.58,visa,debit
14432-481.0-150.0,31,0,0.0,250.54,mastercard,credit
14433-555.0-150.0,2,0,0.0,107.95,visa,debit
14434-303.0-150.0,1,1,1.0,175.0,visa,credit
14437-555.0-150.0,1,0,0.0,188.0,visa,credit
1444-490.0-150.0,1962,39,0.019878,107.11,visa,debit
1444-NA-NA,2,0,0.0,124.47,,
14440-555.0-223.0,1,0,0.0,22.15,mastercard,credit
14441-422.0-150.0,8,0,0.0,152.88,visa,debit
14443-310.0-150.0,4,0,0.0,70.74,mastercard,debit
14444-532.0-150.0,9,0,0.0,349.68,mastercard,debit
14445-555.0-223.0,1,0,0.0,41.5,visa,credit
14448-555.0-150.0,1,0,0.0,117.0,mastercard,debit
14450-596.0-150.0,1,0,0.0,141.0,mastercard,debit
14451-533.0-150.0,1,0,0.0,100.0,visa,credit
14452-555.0-150.0,5,0,0.0,128.0,mastercard,credit
14453-555.0-150.0,2,0,0.0,43.97,visa,debit
14454-208.0-150.0,24,0,0.0,97.89,mastercard,debit
14455-170.0-150.0,7,0,0.0,371.26,mastercard,credit
14456-555.0-150.0,18,0,0.0,231.41,visa,debit
14456-NA-NA,1,0,0.0,615.0,,
14458-399.0-150.0,1,0,0.0,150.0,american express,credit
14460-555.0-150.0,2,0,0.0,103.97,visa,debit
14462-262.0-150.0,1,0,0.0,125.0,visa,debit
14463-399.0-150.0,10,0,0.0,190.0,american express,credit
14464-555.0-150.0,10,0,0.0,37.05,visa,debit
14465-111.0-150.0,1,0,0.0,200.0,mastercard,debit
14466-512.0-150.0,1,0,0.0,221.99,visa,debit
14467-143.0-150.0,4,0,0.0,74.25,visa,debit
14468-141.0-185.0,5,0,0.0,91.37,visa,credit
14469-285.0-150.0,4,0,0.0,87.24,visa,debit
14471-543.0-150.0,2,0,0.0,99.29,mastercard,debit
14475-490.0-150.0,19,0,0.0,76.08,visa,debit
14476-321.0-150.0,1,0,0.0,107.95,visa,debit
14478-NA-150.0,16,0,0.0,98.64,visa,credit
14479-387.0-150.0,659,36,0.054628,248.13,visa,credit
1448-555.0-144.0,2,1,0.5,43.62,mastercard,credit
14480-321.0-150.0,5,0,0.0,82.2,visa,debit
14482-512.0-150.0,266,0,0.0,125.04,visa,debit
14483-222.0-150.0,2,0,0.0,88.0,visa,debit
14486-543.0-150.0,3,0,0.0,51.98,mastercard,debit
14488-555.0-119.0,2,0,0.0,22.15,visa,credit
14489-555.0-150.0,2,0,0.0,117.0,visa,debit
1449-512.0-150.0,2,0,0.0,80.45,mastercard,debit
14490-410.0-150.0,1,0,0.0,226.0,visa,credit
14491-369.0-150.0,11,0,0.0,64.45,mastercard,debit
14492-277.0-144.0,2,0,0.0,112.5,visa,debit
14494-555.0-102.0,43,0,0.0,46.16,visa,debit
14495-420.0-150.0,22,0,0.0,102.88,mastercard,debit
14496-399.0-150.0,6,0,0.0,133.33,american express,credit
14497-512.0-150.0,11,0,0.0,52.93,mastercard,debit
1450-215.0-150.0,188,2,0.010638,105.41,visa,debit
14502-191.0-150.0,286,0,0.0,104.59,visa,debit
14504-555.0-188.0,1,0,0.0,57.3,visa,credit
14505-390.0-150.0,1,0,0.0,100.0,mastercard,debit
14506-555.0-150.0,1,0,0.0,200.0,visa,credit
14507-555.0-117.0,4,0,0.0,100.0,american express,debit
14508-501.0-150.0,1,0,0.0,60.0,visa,debit
14509-532.0-150.0,111,10,0.09009,99.75,mastercard,debit
14510-555.0-150.0,1,0,0.0,112.99,visa,credit
14511-555.0-150.0,35,0,0.0,142.52,visa,debit
14511-NA-NA,1,0,0.0,92.0,,
14512-555.0-150.0,25,0,0.0,44.04,visa,debit
14513-520.0-150.0,1,0,0.0,100.0,american express,credit
14515-321.0-150.0,1,0,0.0,34.0,visa,debit
14516-555.0-106.0,2,0,0.0,26.13,visa,debit
14517-480.0-150.0,7,0,0.0,95.21,mastercard,debit
14517-512.0-150.0,29,0,0.0,344.65,mastercard,debit
14518-562.0-150.0,9,0,0.0,128.61,mastercard,credit
14520-161.0-150.0,1,0,0.0,59.0,visa,debit
14521-399.0-150.0,1,0,0.0,200.0,american express,credit
14522-NA-150.0,1,0,0.0,117.0,visa,debit
14523-555.0-100.0,2,0,0.0,173.5,mastercard,credit
14523-555.0-150.0,1,0,0.0,107.95,mastercard,credit
14525-555.0-150.0,9,0,0.0,223.67,visa,debit
14527-196.0-150.0,1,0,0.0,150.0,visa,credit
14529-554.0-150.0,1,0,0.0,50.0,visa,credit
1453-583.0-150.0,4,0,0.0,2034.98,visa,credit
14530-237.0-150.0,1,0,0.0,24.99,mastercard,debit
14531-555.0-150.0,1,0,0.0,100.0,visa,debit
14532-555.0-150.0,4,0,0.0,81.39,visa,debit
14537-555.0-211.0,11,0,0.0,37.71,visa,debit
14539-399.0-150.0,1,0,0.0,75.0,american express,credit
1454-390.0-150.0,3,0,0.0,145.14,mastercard,debit
14540-276.0-150.0,190,0,0.0,105.64,visa,debit
14543-500.0-185.0,198,31,0.156566,36.1,mastercard,credit
14544-399.0-150.0,26,2,0.076923,295.58,american express,credit
14546-555.0-150.0,7,0,0.0,79.07,visa,debit
14547-575.0-150.0,2,0,0.0,58.47,visa,debit
14550-158.0-150.0,6,0,0.0,429.93,visa,debit
14550-NA-150.0,6,0,0.0,101.97,visa,debit
14551-555.0-220.0,1,0,0.0,54.5,visa,debit
14552-516.0-150.0,5,0,0.0,224.36,mastercard,debit
14553-225.0-150.0,14,0,0.0,124.98,mastercard,debit
14554-517.0-150.0,9,0,0.0,186.22,mastercard,debit
14556-321.0-150.0,17,0,0.0,207.72,visa,debit
